name,N,v_max,f_bul,f_gas,log_SBdisk,kappa_outer,kappa_center,kappa_mean,F_median,F_mean,F_inner,F_outer,mean_resid,rms_resid,corr
NGC0055,21,87.4,0.0,0.39811987188702974,1.1162589730897563,0.968510584541304,0.43974314573436457,0.7011634632898404,0.5,0.5,0.5,0.5,4.4640223066991584,9.714787046250727,0.7761304500949009
NGC0100,21,91.2,0.0,0.08166684156911787,1.4852142508056947,0.9378558919615739,0.35068060510558563,0.6350641911793773,0.5,0.5,0.5,0.5,8.599578345805588,12.035656195017717,0.8904237912004718
NGC0247,26,108.0,0.0,0.17257685369546266,1.2419676982199161,0.9553894637778495,0.406094356606711,0.6769120116412205,0.5,0.5,0.5,0.5,14.465100202966708,17.679797390130506,0.7127285026277917
NGC0289,28,194.0,0.0,0.22071131470084285,2.104805659173203,1.0003001446700381,0.48907928260916145,0.7588149572573266,0.5,0.5,0.5,0.5,15.841641275475013,30.300416659100367,0.5467786067707018
NGC0300,25,97.0,0.0,0.15819320488797414,1.2134402765538244,0.9725286343552346,0.44233726859049394,0.715787381695245,0.5,0.5,0.5,0.5,18.034188265356594,20.3791162396096,0.8404834351571524
NGC0801,13,238.0,0.0,0.044526875560558565,2.8979847330103183,0.9332965411095889,0.4200442157424643,0.6589723514315117,0.5,0.5,0.5,0.5,-2.6911365969708,10.141743926667997,0.9751223822197709
NGC0891,18,234.0,0.8148299419499029,0.018941935819309082,2.6149220179795107,1.0214420326339517,0.5775960446175359,0.8175000859212711,0.5,0.5,0.5,0.5,-46.17296633067089,52.377908786593444,0.757753433949198
NGC1003,36,115.0,0.0,0.28045349097626915,1.3439990690571613,0.9565981693670662,0.42200192804097236,0.7110559884790358,0.5,0.5,0.5,0.5,19.525252001363558,24.084833376177887,0.07808372444816646
NGC1090,24,176.0,0.0,0.06648200591747623,2.2196676553459023,1.005140200913665,0.4053717248621782,0.7357737304474901,0.5,0.5,0.5,0.5,-0.03881594572142803,16.569028679750247,0.9087295817663232
NGC1705,14,73.2,0.0,0.20948451394916473,1.8025753407759177,0.9726756357060221,0.5406414024960037,0.766923283895175,0.5,0.5,0.5,0.5,23.235169766258842,23.886389006262878,0.7534446645791414
NGC2366,26,53.7,0.0,0.4840796948136745,0.9409943443043473,0.9925314341860745,0.31816191282693757,0.6746430897725222,0.5,0.5,0.5,0.5,4.343836136987369,8.70678610122998,0.7481928392127322
NGC2403,73,136.0,0.0,0.14957706384222538,2.2399705055116415,0.9448446839968336,0.22852155122430418,0.5897090246818194,0.5,0.5,0.5,0.5,11.308164835327473,20.87831997603431,0.6939438846363364
NGC2683,11,212.0,0.16153756775248548,0.019462978717646167,2.0887472160536618,1.0458385439107254,0.6364709331732623,0.8616854509882285,0.5,0.5,0.5,0.5,18.161484253313084,22.93808908629457,0.9530461533367363
NGC2841,50,323.0,0.6823716148949458,0.08068170552727284,2.228605650355092,0.9255172970641963,0.5224568242363059,0.712993950954143,0.5,0.5,0.5,0.5,43.06050158856818,47.213372213900726,0.899042935540455
NGC2903,34,216.0,0.0,0.025974656073965968,2.8554011178406817,0.9920545086178751,0.37640187535007613,0.7220462462809811,0.5,0.5,0.5,0.5,-12.019358122469228,30.70627709302156,0.7287045632014106
NGC2915,30,86.5,0.0,0.2955683989106266,1.4630845739674536,0.9524339683597725,0.3879637732053212,0.7055565505176723,0.5,0.5,0.5,0.5,23.794835718470715,28.30946320061828,-0.5790473092357582
NGC2955,24,276.0,0.9020354488653475,0.03229829316028217,2.5521615479079465,1.0045208728283668,0.4736916696164852,0.7126166078590158,0.5,0.5,0.5,0.5,-5.048912520273786,27.11490319403208,0.705490734307997
NGC2976,27,88.7,0.0,0.05579179504567451,2.3582916740682855,0.8732466239278831,0.21162702444642065,0.5147298723792895,0.5,0.5,0.5,0.5,-1.7635061557394578,7.3449248307565815,0.9345833362350464
NGC2998,13,214.0,0.0,0.06193863188842481,2.658510383343011,0.912648221959403,0.42610097999178076,0.6464426600739466,0.5,0.5,0.5,0.5,20.354967009153953,23.5027053048583,0.949619002252491
NGC3109,25,67.3,0.0,0.5104106460441717,0.5285661329383692,0.9224505094184855,0.2808900953261388,0.5970980817454014,0.5,0.5,0.5,0.5,13.322513831177835,15.492001773878098,0.8884577633118226
NGC3198,43,157.0,0.0,0.09375188054555614,2.150608462559858,0.9459851459380704,0.23453561064457115,0.5911285809077728,0.5,0.5,0.5,0.5,13.682874529160012,23.854535415926552,0.8866499728524045
NGC3521,41,220.0,0.0,0.009940788235375884,2.968812397039061,0.8339538960038434,0.44118998620263755,0.6508754678677644,0.5,0.5,0.5,0.5,-12.584079048093109,18.61096274262685,0.7637658671797629
