name,N,v_max,f_bul,f_gas,log_SBdisk,kappa_outer,kappa_center,kappa_mean,F_median,F_mean,F_inner,F_outer,mean_resid,rms_resid,corr
NGC7331,36,257.0,0.15613419272743564,0.03912734850559532,2.4090046957336604,0.9801285839717511,0.5524907678631135,0.7799013738731577,0.39794195293146883,0.38872301775782764,0.4349141251978753,0.3372242088589639,-51.74977072866183,56.6690282863301,0.8681446336276147
NGC7793,46,116.0,0.0,0.04639348375594931,2.5041699011311462,0.9798788651547222,0.1758049858505515,0.5529912982283524,0.3208222712320065,0.3368527935140116,0.37849615150779836,0.36061157231035484,-2.3329915675945734,11.61025631084614,0.948938409946669
NGC7814,18,265.0,0.9869504099193024,0.010044693235616513,1.902082917605706,0.9995972443638796,0.554282577131731,0.8046881475672236,0.3916060668413507,0.39631183143632365,0.4540809376706636,0.36320139294509035,-20.055376814058356,34.929417605026714,0.8398104381039501
PGC51017,6,20.5,0.0,0.3162485218416203,1.1064628837961212,0.8991894092373207,0.7277364372909186,0.8273350716075378,0.4230083602187423,0.4277789999766268,0.4762590088803905,0.3889706867304349,-1.0286405656087474,5.36241101292083,-0.2876553016289384
UGC00128,22,134.0,0.0,0.3442691462347933,0.8818463977185592,1.0030726907238423,0.4576941910042388,0.744229638526373,0.3445436972969337,0.3684733849321684,0.4560891979857815,0.3433846242205856,24.818106133220173,27.906144064237505,0.6922028115075312
UGC00191,9,83.85,0.0,0.15257865447633656,1.651992364078557,0.7368186650364776,0.43212794646546926,0.5688540599692777,0.3837343521734736,0.3997386236669509,0.46606229759910356,0.3745822488499353,13.088819885475873,13.91041832944874,0.9788448388868016
UGC00634,4,108.0,0.0,0.44552581785119005,0.6280481732796692,0.9499594635376772,0.9311204194356445,0.9465438145587937,0.48201819875534846,0.48228066536088116,0.49507967252001717,0.4700065914128106,37.66185259469912,38.46099015956507,nan
UGC00731,12,74.0,0.0,0.5964093211874387,0.2946665927081243,0.9033842582878207,0.5307505065982043,0.7090160154385656,0.3564683693285684,0.37619706574330686,0.4691128237993919,0.32328032339558954,12.659589599540702,16.428145477234022,0.31924683205779236
UGC00891,5,63.75,0.0,0.4976537778069218,0.615950051656401,0.8918138406872197,0.8434843246590404,0.8751208358815366,0.4656022191973675,0.46560724565875705,0.4780203381026631,0.45320230817705565,14.991560539365512,15.018454322903624,0.973969577266237
UGC01230,11,113.0,0.0,0.2775143404754255,1.312811826212088,0.877404901482691,0.45215669061132513,0.6391773926278838,0.344650569403945,0.37596089347579104,0.47460230268472897,0.33309002958010725,20.75045502146136,23.29820795078484,0.7406937067859901
UGC01281,25,56.9,0.0,0.3050916575393169,1.002925952084535,0.8701537169136617,0.19603841458876614,0.5074560321058241,0.30469014646875764,0.3172599339712336,0.4280382641037005,0.32129545970638346,4.2634336951491,5.70537471930928,0.9456708329556166
UGC02023,5,58.8,0.0,0.11990428403096506,1.4182681378038011,0.8839740411392543,0.8445637345429912,0.8704252054789035,0.47110377047588464,0.4710953051839457,0.4817298008462805,0.4604471297507883,4.587572882552489,4.8534988964718515,0.9774141761539915
UGC02259,8,90.0,0.0,0.2016566736728672,1.2324515404375367,0.8954130117727954,0.6502094646788652,0.7812293973065764,0.39396639924452437,0.40660739744328345,0.4696018470748876,0.36982139494392124,20.17944654553194,21.71052301222824,0.08009594707766578
UGC02455,8,61.0,0.0,0.06674556147186063,2.0577374029739732,0.7837860217693711,0.637163173424616,0.7121452760436912,0.42221460691387963,0.42584916337874146,0.4845500915600669,0.37506968188739764,-29.305500836355684,29.896006960042918,0.8283016801394472
UGC02487,17,383.0,0.39680380494772616,0.027103114786342836,1.862660502392708,1.004733591428646,0.6081202445417451,0.8136445765431157,0.3793270985936072,0.36595278998880054,0.27763196895694114,0.37459118452368506,41.79431761073814,47.592241504163,0.9527324124975384
UGC02885,19,305.0,0.8923990856015522,0.08450534731277892,2.0936473351323777,0.9821204688622851,0.4994089772710393,0.7589783352435384,0.37251397801557923,0.3825904647872422,0.46497001819207245,0.3399445497693059,-3.1608763456224906,22.342104786814353,0.7475099729736121
UGC02916,43,218.0,0.9914125928547424,0.04466989449818466,1.9048442976089066,0.9469243661587371,0.45476848982446416,0.6841494510067836,0.3917903981871787,0.389856246398298,0.4455452637836053,0.37694373692331223,-27.050627768790065,41.38949516130876,0.44329488102586667
UGC02953,115,319.0,0.9777006494360264,0.011080881539158783,2.938639932916537,0.8679532845045475,0.33217997222845985,0.6096283555345199,0.3854523885909159,0.3869134857941985,0.4520593868018922,0.37025420538262727,-23.776076433245866,48.508021467217425,0.606190838331964
UGC03205,48,237.0,0.977793319733888,0.02877199881732814,2.3143621469963103,0.8596504370636431,0.3700537404783464,0.6537973701753489,0.371841605932708,0.37227874321128746,0.3963774210863717,0.3618212680938246,0.5212151060324927,18.638080716328354,0.730597728646387
